payment_id,loan_id,payment_date,due_date,payment_amount,principal_component,interest_component,fee_component,days_past_due,currency,payment_method
1446,111,2025-05-13,2025-05-18,636208.83,528468.22,107523.96,216.65,0,GBP,ACH
1447,111,2025-08-22,2025-08-22,594330.79,515927.41,76856.53,1546.85,5,GBP,Check
1448,111,2025-11-23,2025-11-27,144219.48,49409.23,94380.11,430.14,1,GBP,Wire
1449,111,2026-03-08,2026-03-03,449389.31,375997.35,72583.42,808.54,10,GBP,Check
1450,111,2026-06-08,2026-06-08,637672.79,559965.98,76880.98,825.83,5,GBP,ACH
1451,111,2026-09-07,2026-09-12,653805.76,526170.07,125978.52,1657.17,0,GBP,ACH
1452,111,2026-12-22,2026-12-17,452439.75,374199.92,77084.01,1155.82,10,GBP,Check
1453,111,2027-03-21,2027-03-24,1426188.47,1289102.35,136316.84,769.28,2,GBP,ACH
1454,111,2027-06-25,2027-06-28,894510.23,781931.34,111776.15,802.74,2,GBP,ACH
1455,111,2027-09-29,2027-10-03,169624.42,82000.02,87507.59,116.81,1,GBP,ACH
1456,111,2028-01-04,2028-01-07,432637.48,294549.73,136669.86,1417.89,2,GBP,Check
1457,111,2028-04-07,2028-04-12,1356600.32,1223891.78,132119.71,588.83,0,GBP,Check
1458,111,2028-07-14,2028-07-18,1443353.98,1303413.49,138461.68,1478.81,1,GBP,ACH
1459,111,2028-10-17,2028-10-22,516553.05,376175.09,138664.98,1712.98,0,GBP,ACH
1460,111,2029-01-22,2029-01-27,742884.0,657836.61,83384.6,1662.79,0,GBP,Wire
1461,111,2029-04-28,2029-05-03,1275722.28,1166841.33,107264.02,1616.93,0,GBP,Wire
1462,111,2029-08-05,2029-08-08,410141.65,289552.0,118836.83,1752.82,2,GBP,ACH
1463,112,2023-09-27,2023-10-01,1642217.09,1393733.98,247027.05,1456.06,1,USD,ACH
1464,112,2024-01-19,2024-01-14,2331761.23,1997842.64,333839.7,78.89,10,USD,Wire
1465,112,2024-05-04,2024-04-29,2337628.97,2051770.62,285679.87,178.48,10,USD,ACH
1466,112,2024-08-08,2024-08-13,1438314.41,1133910.21,303577.48,826.72,0,USD,ACH
1467,112,2024-11-23,2024-11-26,2331658.17,2063434.81,267943.32,280.04,2,USD,Wire
1468,112,2025-03-07,2025-03-12,690483.99,366902.9,321863.62,1717.47,0,USD,ACH
1469,112,2025-06-23,2025-06-26,2791550.04,2459348.04,332198.24,3.76,2,USD,ACH
1470,112,2025-10-06,2025-10-10,2272170.85,1940761.52,329732.41,1676.92,1,USD,Wire
1471,112,2026-01-18,2026-01-23,1460587.95,1116343.13,342689.7,1555.12,0,USD,Check
1472,112,2026-05-09,2026-05-09,896347.64,621997.81,272432.87,1916.96,5,USD,Check
1473,112,2026-08-20,2026-08-23,445806.96,87255.4,358452.06,99.5,2,USD,ACH
1474,112,2026-12-04,2026-12-07,566469.76,226944.94,338710.28,814.54,2,USD,Check
1475,112,2027-03-22,2027-03-22,757462.27,558401.09,198748.02,313.16,5,USD,ACH
1476,112,2027-07-01,2027-07-06,1480965.38,1269027.81,210598.01,1339.56,0,USD,ACH
1477,112,2027-10-20,2027-10-20,2628668.17,2299171.7,328863.22,633.25,5,USD,Wire
1478,112,2028-02-03,2028-02-03,1750446.63,1416648.77,332170.29,1627.57,5,USD,ACH
1479,113,2024-04-21,2024-04-24,2999662.12,2222423.38,776421.36,817.38,2,USD,ACH
1480,113,2024-06-04,2024-06-09,1083674.49,403154.36,678862.43,1657.7,0,USD,Check
1481,113,2024-07-21,2024-07-26,2203505.11,1513255.72,688677.22,1572.17,0,USD,Check
1482,113,2024-09-11,2024-09-11,1714517.08,1128907.43,584851.24,758.41,5,USD,Wire
1483,113,2024-10-28,2024-10-28,3433547.56,2754198.96,679020.29,328.31,5,USD,ACH
1484,113,2024-12-09,2024-12-14,2526862.53,1733126.73,793672.79,63.01,0,USD,Check
1485,113,2025-01-30,2025-01-30,4355655.54,3617999.43,737635.88,20.23,5,USD,Wire
1486,113,2025-03-12,2025-03-17,859624.73,415290.12,442559.93,1774.68,0,USD,Wire
1487,113,2025-05-08,2025-05-03,4492286.33,3765938.09,725529.27,818.97,10,USD,ACH
1488,113,2025-06-14,2025-06-19,468400.46,53320.76,415021.1,58.6,0,USD,ACH
1489,113,2025-07-31,2025-08-05,1842961.7,1114026.98,728664.31,270.41,0,USD,Wire
1490,113,2025-09-16,2025-09-21,3650990.74,3053364.3,596845.89,780.55,0,USD,ACH
1491,113,2025-11-02,2025-11-07,1446554.01,961349.38,483949.11,1255.52,0,USD,ACH
1492,113,2025-12-19,2025-12-24,1771334.92,1216739.85,553618.65,976.42,0,USD,ACH
1493,114,2023-03-01,2023-03-04,977428.17,864123.63,112914.67,389.87,2,EUR,Check
1494,114,2023-06-21,2023-06-26,1513097.7,1375815.77,135858.14,1423.79,0,EUR,Check
1495,114,2023-10-16,2023-10-19,1897262.3,1734507.84,162087.9,666.56,2,EUR,Check
1496,114,2024-02-07,2024-02-11,2103744.9,1960934.32,142190.4,620.18,1,EUR,Wire
1497,114,2024-05-31,2024-06-05,647447.72,510444.85,136892.87,110.0,0,EUR,Wire
1498,114,2024-09-25,2024-09-28,1227727.58,1087139.85,138695.05,1892.68,2,EUR,ACH
1499,114,2025-01-16,2025-01-21,2484306.94,2327674.4,156531.12,101.42,0,EUR,Check
1500,114,2025-05-11,2025-05-16,575146.17,434413.52,139906.47,826.18,0,EUR,Wire
1501,114,2025-09-13,2025-09-08,2086231.55,1942714.59,143059.97,456.99,10,EUR,Wire
1502,114,2025-12-28,2026-01-01,1556181.69,1462929.95,92834.16,417.58,1,EUR,Check
1503,115,2024-12-30,2024-12-25,839143.32,607706.35,229999.32,1437.65,10,USD,Wire
1504,115,2025-05-01,2025-05-06,1402594.46,1134704.4,266403.66,1486.4,0,USD,Check
1505,115,2025-09-15,2025-09-15,1438900.46,1044799.26,392225.0,1876.2,5,USD,Check
1506,115,2026-01-30,2026-01-25,971726.58,697457.67,272820.31,1448.6,10,USD,Wire
1507,115,2026-06-03,2026-06-06,1077664.82,846254.69,230710.24,699.89,2,USD,ACH
1508,115,2026-10-11,2026-10-16,2099551.66,1674475.46,423765.28,1310.92,0,USD,Wire
1509,115,2027-02-21,2027-02-25,615819.31,286553.66,327616.49,1649.16,1,USD,Check
1510,115,2027-07-04,2027-07-08,906464.67,566225.47,338832.24,1406.96,1,USD,ACH
1511,115,2027-11-12,2027-11-17,1130394.42,765301.52,364350.57,742.33,0,USD,ACH
1512,115,2028-03-23,2028-03-28,780258.03,458131.4,320780.71,1345.92,0,USD,Wire
1513,115,2028-08-02,2028-08-07,534711.76,288682.69,244165.22,1863.85,0,USD,ACH
1514,115,2028-12-22,2028-12-17,443501.62,214758.66,228174.36,568.6,10,USD,ACH
1515,115,2029-04-23,2029-04-28,915271.64,604897.69,310287.96,85.99,0,USD,ACH
1516,115,2029-09-13,2029-09-08,924388.23,702278.78,221221.53,887.92,10,USD,Check
1517,116,2023-12-02,2023-12-05,1095667.62,980041.19,115126.91,499.52,2,EUR,ACH
1518,116,2025-01-20,2025-01-23,214256.47,107130.31,106646.39,479.77,2,EUR,Check
1519,116,2026-03-20,2026-03-15,693632.56,588754.69,103414.98,1462.89,10,EUR,ACH
1520,116,2027-04-30,2027-05-04,397551.25,294117.22,101475.16,1958.87,1,EUR,Wire
1521,116,2028-06-18,2028-06-23,143565.75,56058.43,86126.61,1380.71,0,EUR,ACH
1522,117,2024-05-16,2024-05-21,2140458.2,1656822.62,482651.87,983.71,0,GBP,Check
1523,117,2024-08-05,2024-08-05,3712240.35,3019697.22,691920.72,622.41,5,GBP,Wire
1524,117,2024-10-25,2024-10-20,626308.77,32555.73,591975.96,1777.08,10,GBP,Check
1525,117,2025-01-01,2025-01-04,2077077.28,1660671.03,416123.43,282.82,2,GBP,Check
1526,117,2025-03-17,2025-03-21,827249.05,312282.37,513801.55,1165.13,1,GBP,Wire
1527,117,2025-06-05,2025-06-05,2737049.41,2162444.1,573765.86,839.45,5,GBP,ACH
1528,117,2025-08-15,2025-08-20,1584974.37,1106157.16,477465.71,1351.5,0,GBP,ACH
1529,117,2025-11-05,2025-11-05,1650917.53,1262577.76,388105.71,234.06,5,GBP,ACH
1530,118,2024-11-24,2024-11-29,313468.54,261971.05,50089.33,1408.16,0,GBP,ACH
1531,118,2025-03-08,2025-03-12,136365.36,88598.98,45886.26,1880.12,1,GBP,Wire
1532,118,2025-06-24,2025-06-24,378700.86,316569.77,61795.35,335.74,5,GBP,Check
1533,118,2025-10-01,2025-10-06,592862.95,534258.14,56781.35,1823.46,0,GBP,ACH
1534,118,2026-01-12,2026-01-17,168592.06,117204.19,49415.95,1971.92,0,GBP,ACH
1535,118,2026-04-26,2026-05-01,262009.33,218068.86,42147.17,1793.3,0,GBP,Wire
1536,118,2026-08-08,2026-08-13,674326.81,607606.43,66256.33,464.05,0,GBP,Wire
1537,118,2026-11-20,2026-11-24,156914.27,115453.98,41197.25,263.04,1,GBP,ACH
1538,118,2027-03-04,2027-03-08,466473.26,419117.92,47229.84,125.5,1,GBP,Wire
1539,118,2027-06-15,2027-06-20,206863.92,166430.04,40142.68,291.2,0,GBP,Wire
1540,119,2023-01-15,2023-01-20,2221130.94,2022192.24,197760.13,1178.57,0,GBP,Wire
1541,119,2023-04-08,2023-04-13,852169.14,673306.84,177373.92,1488.38,0,GBP,Check
1542,119,2023-07-01,2023-07-06,1948615.35,1797830.22,150580.68,204.45,0,GBP,Wire
1543,119,2023-09-25,2023-09-28,262330.16,67545.53,193268.28,1516.35,2,GBP,Check
1544,119,2023-12-26,2023-12-21,375181.89,112583.02,261184.17,1414.7,10,GBP,ACH
1545,119,2024-03-19,2024-03-14,1594603.93,1360722.69,233388.77,492.47,10,GBP,Wire
1546,119,2024-06-01,2024-06-06,540998.39,383631.94,155640.32,1726.13,0,GBP,Wire
1547,119,2024-08-29,2024-08-29,318969.14,196855.93,121257.3,855.91,5,GBP,Check
1548,119,2024-11-16,2024-11-21,168608.07,29016.78,139150.12,441.17,0,GBP,ACH
1549,119,2025-02-08,2025-02-13,1476737.08,1277781.45,198159.17,796.46,0,GBP,Wire
1550,120,2023-11-18,2023-11-21,880746.84,814835.06,65618.91,292.87,2,EUR,Wire
1551,120,2024-02-11,2024-02-16,425249.54,354935.07,68780.35,1534.12,0,EUR,ACH
1552,120,2024-05-08,2024-05-13,761299.15,676082.44,84026.18,1190.53,0,EUR,ACH
1553,120,2024-08-04,2024-08-09,535103.34,442465.21,92220.54,417.59,0,EUR,Check
1554,120,2024-10-31,2024-11-04,252934.73,200141.79,51532.21,1260.73,1,EUR,Check
1555,120,2025-01-25,2025-01-30,765642.06,700792.31,64644.28,205.47,0,EUR,ACH
1556,120,2025-04-23,2025-04-28,514842.46,432369.05,80913.71,1559.7,0,EUR,ACH
1557,120,2025-07-19,2025-07-24,233324.03,185206.5,47934.28,183.25,0,EUR,Check
1558,120,2025-10-14,2025-10-19,737904.63,662470.07,74182.38,1252.18,0,EUR,ACH
1559,120,2026-01-10,2026-01-15,103430.22,31253.37,72109.92,66.93,0,EUR,ACH
1560,120,2026-04-09,2026-04-12,138657.78,74520.72,62337.83,1799.23,2,EUR,Check
1561,120,2026-07-13,2026-07-08,940264.32,842312.39,97503.01,448.92,10,EUR,Wire
1562,120,2026-10-09,2026-10-04,629933.47,566834.17,62719.29,380.01,10,EUR,Check
